es,var,study,se,z,count,w
2.319287957,0.479303221,Schmiede et al,0.692317283,3.350036193,125,0.008
0.357628362,0.304263268,Schmiede et al,0.551600642,0.648346529,125,0.008
1.310979335,0.357288894,Schmiede et al,0.597736475,2.193239646,125,0.008
2.28299013,0.473734798,Schmiede et al,0.688283951,3.316930644,125,0.008
0.301373768,0.303027538,Schmiede et al,0.550479371,0.547475134,125,0.008
0.701390338,0.31639828,Schmiede et al,0.562492916,1.246931861,125,0.008
1.55261074,0.380353337,Schmiede et al,0.616727928,2.517497051,125,0.008
0.901934476,0.327116193,Schmiede et al,0.571940725,1.576971941,125,0.008
1.164315314,0.345187672,Schmiede et al,0.587526741,1.981723098,125,0.008
1.759339533,0.403175853,Schmiede et al,0.6349613,2.770782301,125,0.008
-0.164227555,0.300899023,Schmiede et al,0.548542636,-0.299388861,125,0.008
0.595725925,0.311829646,Schmiede et al,0.55841709,1.066811773,125,0.008
1.984766462,0.43130993,Schmiede et al,0.656741905,3.022140731,125,0.008
0.40471246,0.305459739,Schmiede et al,0.552684122,0.732267209,125,0.008
1.446289009,0.369725063,Schmiede et al,0.608050214,2.378568373,125,0.008
-0.320568801,0.303425479,Schmiede et al,0.550840702,-0.581962808,125,0.008
0.991841912,0.332791679,Schmiede et al,0.576880992,1.719318067,125,0.008
1.638268458,0.389464118,Schmiede et al,0.624070603,2.625133196,125,0.008
-0.34305214,0.303922826,Schmiede et al,0.55129196,-0.622269441,125,0.008
0.911979682,0.327723565,Schmiede et al,0.572471453,1.593057046,125,0.008
0.695682961,0.316132493,Schmiede et al,0.562256608,1.237305088,125,0.008
1.230691479,0.350486717,Schmiede et al,0.592019187,2.078803368,125,0.008
2.40363234,0.492581614,Schmiede et al,0.701841588,3.424750517,125,0.008
-0.007479321,0.300001865,Schmiede et al,0.54772426,-0.013655267,125,0.008
0.925782003,0.328569077,Schmiede et al,0.573209453,1.615085024,125,0.008
2.205128528,0.462086394,Schmiede et al,0.679769368,3.243936298,125,0.008
1.815795621,0.25618987,Donath & Eckstein,0.506152022,3.587451085,204,0.004901961
2.147532892,0.283581198,Donath & Eckstein,0.532523425,4.032748215,204,0.004901961
2.558705651,0.323895304,Donath & Eckstein,0.569118006,4.495914074,204,0.004901961
2.604599881,0.328832095,Donath & Eckstein,0.573438832,4.542070982,204,0.004901961
1.04506347,0.210253285,Donath & Eckstein,0.458533842,2.279141416,204,0.004901961
1.18041488,0.216528735,Donath & Eckstein,0.465326482,2.536745542,204,0.004901961
1.465825721,0.232263438,Donath & Eckstein,0.481937173,3.041528655,204,0.004901961
1.580234764,0.23952379,Donath & Eckstein,0.489411677,3.228845647,204,0.004901961
1.329980557,0.224351006,Donath & Eckstein,0.473657055,2.807897703,204,0.004901961
1.483441635,0.233345814,Donath & Eckstein,0.48305881,3.070933814,204,0.004901961
1.440908479,0.230754526,Donath & Eckstein,0.480369156,2.999585759,204,0.004901961
0.920278562,0.205144013,Donath & Eckstein,0.452928265,2.031841758,204,0.004901961
0.776960636,0.200076413,Donath & Eckstein,0.44729902,1.737005005,204,0.004901961
0.920278562,0.205144013,Donath & Eckstein,0.452928265,2.031841758,204,0.004901961
1.998630735,0.270719267,Donath & Eckstein,0.520306897,3.841253589,204,0.004901961
4.812187072,0.669940509,Donath & Eckstein,0.818498936,5.879283233,204,0.004901961
3.245056312,0.406883135,Donath & Eckstein,0.637873918,5.087300519,204,0.004901961
4.843566537,0.67625285,Donath & Eckstein,0.822345943,5.889937901,204,0.004901961
0.987971821,0.207835173,Donath & Eckstein,0.455889431,2.167130347,204,0.004901961
2.226731847,0.29079864,Donath & Eckstein,0.539257489,4.1292553,204,0.004901961
1.791997441,0.254401142,Donath & Eckstein,0.504381941,3.552858054,204,0.004901961
2.543735366,0.32230395,Donath & Eckstein,0.567718196,4.480630325,204,0.004901961
2.093815189,0.278834626,Donath & Eckstein,0.528047939,3.965199054,204,0.004901961
3.514571986,0.444837838,Donath & Eckstein,0.666961647,5.26952637,204,0.004901961
2.799627518,0.35078988,Donath & Eckstein,0.592275172,4.726903385,204,0.004901961
3.568433796,0.452785828,Donath & Eckstein,0.672893623,5.303117272,204,0.004901961
0.541034415,0.193598297,Donath & Eckstein,0.439998064,1.22962908,204,0.004901961
1.303837626,0.222916512,Donath & Eckstein,0.472140352,2.761546693,204,0.004901961
1.00669161,0.208613083,Donath & Eckstein,0.456741813,2.204071496,204,0.004901961
1.435655012,0.230439694,Donath & Eckstein,0.480041346,2.99069033,204,0.004901961
18.5982451,11.05921003,Ruprecht et al,3.325539058,5.592550494,109,0.009174312
11.07530499,4.083199394,Ruprecht et al,2.0206928,5.48094445,109,0.009174312
-12.94960325,5.49038201,Ruprecht et al,2.34315642,-5.526563714,109,0.009174312
-17.00249119,9.283897087,Ruprecht et al,3.046948816,-5.580169612,109,0.009174312
11.41311081,4.320596821,Ruprecht et al,2.078604537,5.490756228,109,0.009174312
-5.845954817,2.108759386,Ruprecht et al,1.452156805,-4.025704936,109,0.009174312
-6.905697509,2.784432905,Ruprecht et al,1.66866201,-4.138463911,109,0.009174312
-9.411975763,4.829264388,Ruprecht et al,2.197558734,-4.282923418,109,0.009174312
-1.862379155,0.573422806,Ruprecht et al,0.757246859,-2.459408226,109,0.009174312
1.58364389,0.525396398,Ruprecht et al,0.724842327,2.184811553,109,0.009174312
-9.367668572,4.787660724,Ruprecht et al,2.188072376,-4.281242556,109,0.009174312
-7.36641937,3.113206716,Ruprecht et al,1.764428156,-4.174961358,109,0.009174312
-7.758066878,3.409380084,Ruprecht et al,1.846450672,-4.201610688,109,0.009174312
-3.3699732,0.967835968,Ruprecht et al,0.983786546,-3.42551259,109,0.009174312
-5.738186497,2.046339214,Ruprecht et al,1.430503133,-4.011306487,109,0.009174312
-4.680962705,1.495570592,Ruprecht et al,1.222935236,-3.827645623,109,0.009174312
-3.445653976,0.993626566,Ruprecht et al,0.996808189,-3.456687067,109,0.009174312
-7.003015224,2.852111111,Ruprecht et al,1.688819443,-4.146692681,109,0.009174312
-8.181490833,3.746839612,Ruprecht et al,1.935675492,-4.226685136,109,0.009174312
-2.912210979,0.824048639,Ruprecht et al,0.907771248,-3.208089025,109,0.009174312
-2.779788851,0.786361303,Ruprecht et al,0.886770152,-3.134734344,109,0.009174312
-6.439216883,2.473175703,Ruprecht et al,1.572633366,-4.094544236,109,0.009174312
-15.09350778,11.79069885,Ruprecht et al,3.433758706,-4.395622718,109,0.009174312
-5.094406401,1.697648829,Ruprecht et al,1.302938536,-3.909936087,109,0.009174312
-16.90741839,14.69303984,Ruprecht et al,3.833150119,-4.410841701,109,0.009174312
-15.27996944,12.0738733,Ruprecht et al,3.474747948,-4.397432466,109,0.009174312
-5.064594691,1.682505969,Ruprecht et al,1.297114478,-3.904508643,109,0.009174312
-3.679649762,1.076991118,Ruprecht et al,1.037781826,-3.545687224,109,0.009174312
-8.206759604,3.76754516,Ruprecht et al,1.941016527,-4.228073016,109,0.009174312
1.105698009,0.461128404,Ruprecht et al,0.679064359,1.628266884,109,0.009174312
1.929438601,0.586136666,Ruprecht et al,0.765595628,2.520179753,109,0.009174312
7.034640496,2.874308346,Ruprecht et al,1.695378526,4.149303763,109,0.009174312
-4.975550982,1.637805379,Ruprecht et al,1.279767705,-3.887854774,109,0.009174312
0.194340258,0.401888407,Ruprecht et al,0.633946691,0.306556152,109,0.009174312
-0.907645624,0.441191029,Ruprecht et al,0.664222123,-1.366479062,109,0.009174312
5.183833769,1.743606627,Ruprecht et al,1.320456977,3.925787709,109,0.009174312
0.182457453,0.401664536,Ruprecht et al,0.633770097,0.287892177,109,0.009174312
-0.634456639,0.420126761,Ruprecht et al,0.648171861,-0.978840146,109,0.009174312
1.374974955,0.494527806,Ruprecht et al,0.70322671,1.955237101,109,0.009174312
1.258245374,0.479159071,Ruprecht et al,0.692213169,1.817713719,109,0.009174312
2.497439401,0.711860178,Ruprecht et al,0.843718068,2.960040203,109,0.009174312
-1.747471859,0.552682895,Ruprecht et al,0.743426456,-2.350564532,109,0.009174312
-1.117300093,0.462417975,Ruprecht et al,0.680013217,-1.643056437,109,0.009174312
-3.58960946,1.044264804,Ruprecht et al,1.021892755,-3.512706632,109,0.009174312
-2.020001396,0.604020282,Ruprecht et al,0.777187418,-2.599117472,109,0.009174312
-2.723170573,0.770782899,Ruprecht et al,0.877942423,-3.101764422,109,0.009174312
-4.200619606,1.282260254,Ruprecht et al,1.13236931,-3.70958447,109,0.009174312
5.140329969,1.721149609,Ruprecht et al,1.311925916,3.918155671,109,0.009174312
1.005947395,0.450596508,Ruprecht et al,0.671264857,1.498584925,109,0.009174312
1.04839036,0.454956117,Ruprecht et al,0.674504349,1.554312231,109,0.009174312
-0.754147671,0.428436935,Ruprecht et al,0.654550942,-1.152160393,109,0.009174312
-9.731353597,5.134962141,Ruprecht et al,2.266045485,-4.294421123,109,0.009174312
-1.074264575,0.457702219,Ruprecht et al,0.676536931,-1.587887558,109,0.009174312
2.332198674,0.419973458,Ruprecht et al,0.648053592,3.598774397,109,0.009174312
2.945784096,0.521176373,Ruprecht et al,0.721925462,4.080454631,109,0.009174312
-0.461613835,0.410654367,Donath & Eckstein,0.640823195,-0.72034508,204,0.004901961
0.520199284,0.413530365,Donath & Eckstein,0.643063267,0.808939511,204,0.004901961
0.232223112,0.402696379,Donath & Eckstein,0.634583626,0.365945642,204,0.004901961
2.041042547,0.608292734,Donath & Eckstein,0.779931237,2.61695192,204,0.004901961
2.100979238,0.620705688,Donath & Eckstein,0.787848772,2.666729088,204,0.004901961
3.15411987,0.897423608,Donath & Eckstein,0.947324447,3.329503298,204,0.004901961
-2.129661868,0.626772984,Donath & Eckstein,0.791689954,-2.690020072,204,0.004901961
-1.481796384,0.509786026,Donath & Eckstein,0.713993016,-2.075365378,204,0.004901961
-1.13982861,0.464960463,Donath & Eckstein,0.681880094,-1.671596838,204,0.004901961
0.593076201,0.417586969,Donath & Eckstein,0.646209694,0.9177767,204,0.004901961
0.469678188,0.41102988,Donath & Eckstein,0.641116121,0.732594568,204,0.004901961
1.830861961,0.567602776,Donath & Eckstein,0.75339417,2.430151483,204,0.004901961
-1.707235992,0.545732737,Donath & Eckstein,0.738737258,-2.311019206,204,0.004901961
0.558866009,0.415616561,Donath & Eckstein,0.644683303,0.866884572,204,0.004901961
-0.934274087,0.443643403,Donath & Eckstein,0.666065615,-1.402675752,204,0.004901961
2.439925665,0.697661863,Donath & Eckstein,0.835261553,2.92115165,204,0.004901961
-0.417761343,0.408726227,Donath & Eckstein,0.639317,-0.653449451,204,0.004901961
2.333596391,0.672283606,Donath & Eckstein,0.819929025,2.846095601,204,0.004901961
-1.176666383,0.469227189,Donath & Eckstein,0.685001598,-1.717757136,204,0.004901961
-0.369932602,0.406842506,Donath & Eckstein,0.63784207,-0.579975231,204,0.004901961
-6.425690849,2.464475144,Donath & Eckstein,1.56986469,-4.093149486,204,0.004901961
-0.420178125,0.408827483,Donath & Eckstein,0.639396186,-0.657148313,204,0.004901961
-9.957360272,5.357451179,Donath & Eckstein,2.314616854,-4.301947537,204,0.004901961
-1.372678407,0.4942123,Donath & Eckstein,0.703002347,-1.952594344,204,0.004901961
-1.130887695,0.463945349,Donath & Eckstein,0.681135338,-1.660298082,204,0.004901961
0.268408916,0.403602167,Donath & Eckstein,0.635296913,0.422493657,204,0.004901961
-1.798026665,0.561644994,Donath & Eckstein,0.74942978,-2.399192979,204,0.004901961
-1.198927685,0.47187138,Donath & Eckstein,0.686928948,-1.745344534,204,0.004901961
-1.94025106,0.588228709,Donath & Eckstein,0.766960696,-2.529792036,204,0.004901961
-1.931591511,0.586552288,Donath & Eckstein,0.765867017,-2.522097789,204,0.004901961
-0.052301432,0.28581198,Clark & Tilman,0.534613861,-0.097830295,6,0.166666667
0.527527672,0.295653052,Clark & Tilman,0.543739875,0.970183899,6,0.166666667
1.378342733,0.35356531,Clark & Tilman,0.594613581,2.318047851,6,0.166666667
-1.426795679,0.250893648,Hovstad & Ohlson,0.500892851,-2.84850478,50,0.02
-0.932044445,0.221717671,Hovstad & Ohlson,0.47086906,-1.979413229,50,0.02
-1.469506255,0.253986216,Hovstad & Ohlson,0.503970451,-2.915857966,50,0.02
-1.99318217,0.299319379,Hovstad & Ohlson,0.547100886,-3.643171164,50,0.02
0.183675033,0.200843413,Hovstad & Ohlson,0.448155568,0.409846595,50,0.02
-0.11628746,0.200338069,Hovstad & Ohlson,0.447591409,-0.259807176,50,0.02
-1.346762903,0.245344258,Hovstad & Ohlson,0.495322378,-2.718962364,50,0.02
-0.831688557,0.217292646,Hovstad & Ohlson,0.466146593,-1.784178129,50,0.02
0.709303377,0.212577782,Hovstad & Ohlson,0.461061582,1.538413533,50,0.02
-0.088169425,0.200194346,Hovstad & Ohlson,0.447430828,-0.197057107,50,0.02
-0.025140679,0.200015801,Hovstad & Ohlson,0.447231262,-0.056214047,50,0.02
0.293350712,0.202151366,Hovstad & Ohlson,0.449612462,0.652452361,50,0.02
-2.14566513,1.050323237,Jogar & Moora,1.024852788,-2.093632524,3,0.333333333
-1.438022581,0.251697724,Hovstad & Ohlson,0.501694851,-2.86632916,50,0.02
-3.582653911,0.520885226,Hovstad & Ohlson,0.721723788,-4.964023593,50,0.02
-0.429598534,0.204613873,Hovstad & Ohlson,0.452342649,-0.949719278,50,0.02
1.50310364,0.256483014,Hovstad & Ohlson,0.506441521,2.967970789,50,0.02
2.136369168,0.314101831,Hovstad & Ohlson,0.560447884,3.811896216,50,0.02
4.407872465,0.685733492,Hovstad & Ohlson,0.828090268,5.322937168,50,0.02
-0.204699346,0.201047546,Hovstad & Ohlson,0.448383257,-0.456527631,50,0.02
2.164473795,0.31712367,Hovstad & Ohlson,0.563137346,3.843598389,50,0.02
0.404808785,0.204096754,Hovstad & Ohlson,0.451770687,0.89604925,50,0.02
6.432678942,1.234483959,Hovstad & Ohlson,1.111073337,5.789607878,50,0.02
-0.066979977,0.200112158,Hovstad & Ohlson,0.447338974,-0.149729804,50,0.02
0.340012777,0.202890217,Hovstad & Ohlson,0.450433366,0.754856996,50,0.02
0.322638975,0.202602398,Hovstad & Ohlson,0.450113761,0.716794294,50,0.02
-1.060779537,0.456262661,Donath & Eckstein,0.675472177,-1.570426694,204,0.004901961
-6.973220587,2.831290268,Donath & Eckstein,1.682643833,-4.144204764,204,0.004901961
-2.182988892,0.638272025,Donath & Eckstein,0.798919286,-2.732427332,204,0.004901961
-1.54163299,0.518831614,Donath & Eckstein,0.720299669,-2.140266135,204,0.004901961
-1.542859187,0.519020724,Donath & Eckstein,0.720430929,-2.141578221,204,0.004901961
-0.818539228,0.433500323,Donath & Eckstein,0.658407414,-1.24321083,204,0.004901961
-1.296765634,0.484080055,Donath & Eckstein,0.695758619,-1.863815408,204,0.004901961
-2.036740223,0.607415537,Donath & Eckstein,0.779368678,-2.613320601,204,0.004901961
0,0.4,Donath & Eckstein,0.632455532,0,204,0.004901961
-0.788172841,0.431060821,Donath & Eckstein,0.656552223,-1.200472428,204,0.004901961
-0.07893135,0.400311508,Donath & Eckstein,0.632701753,-0.124752854,204,0.004901961
1.494158128,0.511625426,Donath & Eckstein,0.715279963,2.088913719,204,0.004901961
-0.859349444,0.436924073,Donath & Eckstein,0.661002325,-1.30007023,204,0.004901961
0.13404084,0.400898347,Donath & Eckstein,0.63316534,0.211699586,204,0.004901961
0.180005547,0.4016201,Donath & Eckstein,0.633735039,0.284039126,204,0.004901961
0.13786242,0.400950302,Donath & Eckstein,0.633206366,0.217721153,204,0.004901961
1.482180982,0.509843023,Donath & Eckstein,0.714032929,2.075787996,204,0.004901961
2.129786586,0.626799545,Donath & Eckstein,0.791706729,2.690120606,204,0.004901961
-0.927709903,0.443032283,Donath & Eckstein,0.665606703,-1.39378089,204,0.004901961
-2.235691155,0.649915747,Donath & Eckstein,0.806173522,-2.773213328,204,0.004901961
-3.625023126,1.057039633,Donath & Eckstein,1.028124328,-3.525860665,204,0.004901961
-1.324831023,0.487758862,Donath & Eckstein,0.698397352,-1.896958828,204,0.004901961
-0.781949376,0.430572241,Donath & Eckstein,0.656180037,-1.19166895,204,0.004901961
-2.159669323,0.633208579,Donath & Eckstein,0.795744041,-2.714025128,204,0.004901961
-0.692138958,0.423952817,Donath & Eckstein,0.651116592,-1.063003103,204,0.004901961
-0.367575462,0.406755586,Donath & Eckstein,0.63777393,-0.576341309,204,0.004901961
-0.976141127,0.447642575,Donath & Eckstein,0.669060965,-1.458971869,204,0.004901961
-1.206025931,0.472724927,Donath & Eckstein,0.687549945,-1.754092105,204,0.004901961
-0.846345758,0.435815057,Donath & Eckstein,0.660162902,-1.282025626,204,0.004901961
-1.892832715,0.579140784,Donath & Eckstein,0.761012999,-2.487254118,204,0.004901961
-0.50699436,0.412852164,Donath & Eckstein,0.64253573,-0.7890524,204,0.004901961
-0.232932597,0.40271288,Donath & Eckstein,0.634596628,-0.367056153,204,0.004901961
0.012154561,0.400007387,Donath & Eckstein,0.632461372,0.019217871,204,0.004901961
0.348831862,0.406084183,Donath & Eckstein,0.637247349,0.547404179,204,0.004901961
-0.413318435,0.408541606,Donath & Eckstein,0.639172595,-0.646646052,204,0.004901961
-0.458450991,0.410508866,Donath & Eckstein,0.640709658,-0.715536258,204,0.004901961
-0.74274514,0.427583517,Donath & Eckstein,0.653898706,-1.135871861,204,0.004901961
-0.631659953,0.419949715,Donath & Eckstein,0.648035273,-0.97473082,204,0.004901961
0.475454973,0.411302872,Donath & Eckstein,0.641328989,0.74135893,204,0.004901961
-0.330498363,0.405461458,Donath & Eckstein,0.636758556,-0.519032465,204,0.004901961
-1.107096072,0.461283086,Donath & Eckstein,0.679178243,-1.630052322,204,0.004901961
-1.054863528,0.455636853,Donath & Eckstein,0.67500878,-1.562740454,204,0.004901961
-0.049443098,0.400122231,Rasran et al,0.632552157,-0.07816446,137,0.00729927
-0.1168126,0.333901883,Rasran et al,0.577842438,-0.202153031,137,0.00729927
-0.590525695,0.347863358,Rasran et al,0.589799422,-1.00123139,137,0.00729927
-0.848737221,0.36334812,Rasran et al,0.602783642,-1.408029617,137,0.00729927
-0.511055074,0.34421572,Rasran et al,0.586699003,-0.871068591,137,0.00729927
-0.326323095,0.337770282,Rasran et al,0.581180077,-0.561483622,137,0.00729927
-0.416994661,0.340578523,Rasran et al,0.583591058,-0.7145323,137,0.00729927
-0.106549485,0.333806366,Rasran et al,0.577759783,-0.184418314,137,0.00729927
0.127229879,0.33400781,Rasran et al,0.577934088,0.220146002,137,0.00729927
0,0.333333333,Rasran et al,0.577350269,0,137,0.00729927
0,0.333333333,Rasran et al,0.577350269,0,137,0.00729927
0.2631052,0.336217681,Rasran et al,0.579842807,0.453752633,137,0.00729927
0.394357337,0.339813238,Rasran et al,0.58293502,0.676503081,137,0.00729927
0.137759033,0.334124065,Rasran et al,0.578034657,0.238323137,137,0.00729927
-0.450253753,0.341780352,Rasran et al,0.584619835,-0.770165031,137,0.00729927
-0.858393799,0.364034996,Rasran et al,0.603353127,-1.422705478,137,0.00729927
-0.090569779,0.33367512,Rasran et al,0.577646189,-0.156791096,137,0.00729927
-0.503999356,0.343917306,Rasran et al,0.586444632,-0.859415073,137,0.00729927
-1.569388023,0.435957449,Rasran et al,0.660270739,-2.376885618,137,0.00729927
0.033180269,0.333379205,Rasran et al,0.577389994,0.057465958,137,0.00729927
-0.930217355,0.36938768,Rasran et al,0.607772721,-1.53053489,137,0.00729927
